ZCTA5CE10,population,household_income,not_citizen_over_pop,n_killed_total,n_injured_total,n_killed_by_pop,n_injured_by_pop,year
32118,16853,8931,0.033999881,0,1,0,5.93E-05,2014
32118,16853,8931,0.033999881,2,4,0.000118673,0.000237346,2017
32118,16853,8931,0.033999881,2,2,0.000118673,0.000118673,2015
32118,16853,8931,0.033999881,1,1,5.93E-05,5.93E-05,2016
32118,16853,8931,0.033999881,0,0,0,0,2018
32132,7341,3174,0.028197793,2,0,0.000272442,0,2014
32137,41496,15979,0.028894351,4,1,9.64E-05,2.41E-05,2017
32137,41496,15979,0.028894351,1,4,2.41E-05,9.64E-05,2015
32137,41496,15979,0.028894351,1,1,2.41E-05,2.41E-05,2016
32137,41496,15979,0.028894351,0,3,0,7.23E-05,2014
32137,41496,15979,0.028894351,0,0,0,0,2018
32174,50041,21393,0.024320058,0,1,0,2.00E-05,2017
32174,50041,21393,0.024320058,2,5,4.00E-05,9.99E-05,2014
32174,50041,21393,0.024320058,0,1,0,2.00E-05,2016
32174,50041,21393,0.024320058,2,0,4.00E-05,0,2015
32204,7573,3861,0.024032748,0,3,0,0.000396144,2016
32204,7573,3861,0.024032748,0,2,0,0.000264096,2014
32204,7573,3861,0.024032748,1,3,0.000132048,0.000396144,2015
32204,7573,3861,0.024032748,3,2,0.000396144,0.000264096,2017
32204,7573,3861,0.024032748,1,2,0.000132048,0.000264096,2018
32205,28865,12744,0.02542872,2,9,6.93E-05,0.000311796,2015
32205,28865,12744,0.02542872,6,13,0.000207864,0.000450372,2016
32205,28865,12744,0.02542872,8,8,0.000277152,0.000277152,2014
32205,28865,12744,0.02542872,4,4,0.000138576,0.000138576,2017
32205,28865,12744,0.02542872,1,2,3.46E-05,6.93E-05,2018
32205,28865,12744,0.02542872,4,0,0.000138576,0,2013
32211,34112,12856,0.051975844,5,16,0.000146576,0.000469043,2015
32211,34112,12856,0.051975844,3,17,8.79E-05,0.000498358,2014
32211,34112,12856,0.051975844,4,20,0.000117261,0.000586304,2017
32211,34112,12856,0.051975844,5,12,0.000146576,0.000351782,2016
32211,34112,12856,0.051975844,1,3,2.93E-05,8.79E-05,2018
32216,38120,15518,0.091605456,1,9,2.62E-05,0.000236097,2017
32216,38120,15518,0.091605456,2,4,5.25E-05,0.000104932,2016
32216,38120,15518,0.091605456,2,3,5.25E-05,7.87E-05,2015
32216,38120,15518,0.091605456,1,2,2.62E-05,5.25E-05,2018
32216,38120,15518,0.091605456,3,3,7.87E-05,7.87E-05,2014
32224,40354,14810,0.03838529,0,0,0,0,2016
32224,40354,14810,0.03838529,1,3,2.48E-05,7.43E-05,2017
32224,40354,14810,0.03838529,5,3,0.000123903,7.43E-05,2015
32224,40354,14810,0.03838529,0,1,0,2.48E-05,2018
32224,40354,14810,0.03838529,1,1,2.48E-05,2.48E-05,2014
32226,16289,5453,0.014304132,0,2,0,0.000122782,2017
32226,16289,5453,0.014304132,3,0,0.000184173,0,2016
32226,16289,5453,0.014304132,2,1,0.000122782,6.14E-05,2015
32226,16289,5453,0.014304132,0,0,0,0,2014
32323,400,137,0.0325,0,0,0,0,1970
32347,8135,3006,0.00676091,1,1,0.000122926,0.000122926,2015
32347,8135,3006,0.00676091,1,0,0.000122926,0,2018
32347,8135,3006,0.00676091,0,1,0,0.000122926,2017
32408,16861,7074,0.017495997,0,2,0,0.000118617,2017
32408,16861,7074,0.017495997,0,0,0,0,2014
32408,16861,7074,0.017495997,0,8,0,0.000474468,2015
32408,16861,7074,0.017495997,0,1,0,5.93E-05,2016
32713,20223,8277,0.014834594,1,2,4.94E-05,9.89E-05,2014
32713,20223,8277,0.014834594,0,0,0,0,2017
32713,20223,8277,0.014834594,0,1,0,4.94E-05,2015
32713,20223,8277,0.014834594,0,0,0,0,2016
32714,36004,14264,0.066520387,0,1,0,2.78E-05,2018
32714,36004,14264,0.066520387,4,3,0.000111099,8.33E-05,2014
32714,36004,14264,0.066520387,0,3,0,8.33E-05,2015
32714,36004,14264,0.066520387,6,0,0.000166648,0,2016
32714,36004,14264,0.066520387,0,3,0,8.33E-05,2017
32784,11824,4296,0.0135318,0,2,0,0.000169147,2017
32784,11824,4296,0.0135318,0,0,0,0,2016
32789,25879,10628,0.035202288,0,1,0,3.86E-05,2017
32789,25879,10628,0.035202288,0,0,0,0,2014
32789,25879,10628,0.035202288,3,2,0.000115924,7.73E-05,2016
32789,25879,10628,0.035202288,0,2,0,7.73E-05,2015
32796,20772,8119,0.019930676,3,3,0.000144425,0.000144425,2016
32796,20772,8119,0.019930676,1,0,4.81E-05,0,2018
32796,20772,8119,0.019930676,0,2,0,9.63E-05,2015
32796,20772,8119,0.019930676,0,1,0,4.81E-05,2017
32806,27324,11200,0.037110233,0,0,0,0,2014
32806,27324,11200,0.037110233,50,54,0.001829893,0.001976285,2016
32806,27324,11200,0.037110233,2,1,7.32E-05,3.66E-05,2018
32806,27324,11200,0.037110233,0,1,0,3.66E-05,2017
32806,27324,11200,0.037110233,0,3,0,0.000109794,2015
32825,57344,19888,0.05984933,2,2,3.49E-05,3.49E-05,2014
32825,57344,19888,0.05984933,3,5,5.23E-05,8.72E-05,2017
32825,57344,19888,0.05984933,0,2,0,3.49E-05,2015
32825,57344,19888,0.05984933,2,0,3.49E-05,0,2016
32826,36125,8043,0.084844291,0,2,0,5.54E-05,2014
32826,36125,8043,0.084844291,0,3,0,8.30E-05,2016
32826,36125,8043,0.084844291,0,4,0,0.000110727,2015
32826,36125,8043,0.084844291,1,1,2.77E-05,2.77E-05,2018
32826,36125,8043,0.084844291,1,4,2.77E-05,0.000110727,2017
32421,5344,1923,0.005052395,0,1,0,0.000187126,2014
32433,17679,6194,0.027603371,1,1,5.66E-05,5.66E-05,2014
32433,17679,6194,0.027603371,0,4,0,0.000226257,2017
32433,17679,6194,0.027603371,0,0,0,0,2016
32433,17679,6194,0.027603371,0,1,0,5.66E-05,2015
32433,17679,6194,0.027603371,0,0,0,0,2018
32062,2511,863,0.005973716,0,0,0,0,1970
32072,296,120,0,0,0,0,0,1970
32073,40139,15042,0.032536934,1,3,2.49E-05,7.47E-05,2017
32073,40139,15042,0.032536934,0,3,0,7.47E-05,2014
32073,40139,15042,0.032536934,2,6,4.98E-05,0.000149481,2016
32073,40139,15042,0.032536934,4,3,9.97E-05,7.47E-05,2015
32084,34187,12685,0.031941966,3,2,8.78E-05,5.85E-05,2017
32084,34187,12685,0.031941966,2,2,5.85E-05,5.85E-05,2015
32084,34187,12685,0.031941966,5,5,0.000146254,0.000146254,2016
32084,34187,12685,0.031941966,0,2,0,5.85E-05,2014
32084,34187,12685,0.031941966,1,0,2.93E-05,0,2018
32086,28244,11329,0.013949865,2,2,7.08E-05,7.08E-05,2014
32086,28244,11329,0.013949865,0,1,0,3.54E-05,2015
32086,28244,11329,0.013949865,2,1,7.08E-05,3.54E-05,2017
32095,8543,3169,0.0179094,0,0,0,0,2017
32095,8543,3169,0.0179094,0,0,0,0,2016
32096,2303,1120,0.007381676,2,0,0.000868432,0,2015
32097,17515,6263,0.01427348,0,0,0,0,2018
32097,17515,6263,0.01427348,1,1,5.71E-05,5.71E-05,2014
32097,17515,6263,0.01427348,1,1,5.71E-05,5.71E-05,2015
32097,17515,6263,0.01427348,1,0,5.71E-05,0,2016
32141,18351,7351,0.012260912,1,1,5.45E-05,5.45E-05,2018
32141,18351,7351,0.012260912,0,0,0,0,2014
32141,18351,7351,0.012260912,0,0,0,0,2015
32141,18351,7351,0.012260912,1,1,5.45E-05,5.45E-05,2017
32157,191,108,0,0,0,0,0,1970
32164,45739,16032,0.032947813,0,0,0,0,2014
32164,45739,16032,0.032947813,0,1,0,2.19E-05,2015
32164,45739,16032,0.032947813,1,2,2.19E-05,4.37E-05,2016
32164,45739,16032,0.032947813,3,4,6.56E-05,8.75E-05,2017
32164,45739,16032,0.032947813,1,0,2.19E-05,0,2018
32168,25288,10958,0.02542708,0,3,0,0.000118633,2015
32168,25288,10958,0.02542708,0,3,0,0.000118633,2014
32168,25288,10958,0.02542708,1,2,3.95E-05,7.91E-05,2017
32168,25288,10958,0.02542708,1,0,3.95E-05,0,2018
32168,25288,10958,0.02542708,0,2,0,7.91E-05,2016
32189,5866,2798,0.022332083,0,0,0,0,2014
32189,5866,2798,0.022332083,1,0,0.000170474,0,2015
32202,6240,1747,0.046314103,1,4,0.000160256,0.000641026,2017
32202,6240,1747,0.046314103,2,1,0.000320513,0.000160256,2014
32202,6240,1747,0.046314103,3,3,0.000480769,0.000480769,2016
32202,6240,1747,0.046314103,2,7,0.000320513,0.001121795,2015
32212,2663,295,0.092752535,0,0,0,0,1970
32333,10403,4573,0.007017207,0,1,0,9.61E-05,2017
32340,11179,3901,0.029340728,0,1,0,8.95E-05,2014
32340,11179,3901,0.029340728,1,0,8.95E-05,0,2016
32340,11179,3901,0.029340728,2,1,0.000178907,8.95E-05,2015
32340,11179,3901,0.029340728,0,1,0,8.95E-05,2017
32340,11179,3901,0.029340728,1,1,8.95E-05,8.95E-05,2018
32438,3783,1430,0.009251916,3,1,0.000793021,0.00026434,2016
32438,3783,1430,0.009251916,1,0,0.00026434,0,2017
32438,3783,1430,0.009251916,1,0,0.00026434,0,2015
32344,12572,4985,0.023146675,1,0,7.95E-05,0,2018
32344,12572,4985,0.023146675,1,0,7.95E-05,0,2016
32344,12572,4985,0.023146675,0,1,0,7.95E-05,2015
32358,2067,907,0,0,0,0,0,2016
32437,888,304,0,0,0,0,0,2017
32444,21364,7901,0.021157087,0,0,0,0,2017
32444,21364,7901,0.021157087,0,0,0,0,2016
32444,21364,7901,0.021157087,0,0,0,0,2015
32446,11501,3970,0.031214677,3,1,0.000260847,8.69E-05,2017
32446,11501,3970,0.031214677,0,1,0,8.69E-05,2016
32446,11501,3970,0.031214677,1,0,8.69E-05,0,2018
32446,11501,3970,0.031214677,0,2,0,0.000173898,2015
32446,11501,3970,0.031214677,1,1,8.69E-05,8.69E-05,2014
32449,595,217,0,0,0,0,0,1970
32008,4808,2070,0.011647255,0,1,0,0.000207987,2017
32053,3256,1185,0.039619165,0,0,0,0,1970
32359,1240,742,0,0,0,0,0,1970
32401,23476,9443,0.024450503,8,4,0.000340774,0.000170387,2014
32401,23476,9443,0.024450503,4,5,0.000170387,0.000212983,2017
32401,23476,9443,0.024450503,1,1,4.26E-05,4.26E-05,2015
32401,23476,9443,0.024450503,0,4,0,0.000170387,2016
32401,23476,9443,0.024450503,0,0,0,0,2018
32413,13591,5969,0.057758811,1,1,7.36E-05,7.36E-05,2015
32413,13591,5969,0.057758811,0,1,0,7.36E-05,2014
32413,13591,5969,0.057758811,2,0,0.000147156,0,2017
32413,13591,5969,0.057758811,0,1,0,7.36E-05,2018
32413,13591,5969,0.057758811,2,0,0.000147156,0,2016
32423,1034,449,0.028046422,3,0,0.002901354,0,2017
32426,951,393,0.025236593,0,1,0,0.001051525,2016
32448,8811,4014,0.017137669,3,1,0.000340483,0.000113494,2017
32448,8811,4014,0.017137669,0,2,0,0.000226989,2016
32448,8811,4014,0.017137669,1,1,0.000113494,0.000113494,2018
32448,8811,4014,0.017137669,0,0,0,0,2014
32503,34761,11904,0.026926728,2,4,5.75E-05,0.000115071,2017
32503,34761,11904,0.026926728,2,1,5.75E-05,2.88E-05,2016
32503,34761,11904,0.026926728,3,9,8.63E-05,0.000258911,2014
32503,34761,11904,0.026926728,3,1,8.63E-05,2.88E-05,2015
32544,1848,274,0.002164502,0,0,0,0,2016
32571,33442,11870,0.014084086,2,0,5.98E-05,0,2018
32571,33442,11870,0.014084086,2,0,5.98E-05,0,2014
32608,48948,19366,0.097511645,2,3,4.09E-05,6.13E-05,2017
32608,48948,19366,0.097511645,0,2,0,4.09E-05,2016
32608,48948,19366,0.097511645,1,3,2.04E-05,6.13E-05,2014
32608,48948,19366,0.097511645,0,1,0,2.04E-05,2015
32608,48948,19366,0.097511645,2,0,4.09E-05,0,2018
32621,5471,2028,0.025955036,0,0,0,0,2015
32640,11132,4536,0.007545814,1,0,8.98E-05,0,2017
32640,11132,4536,0.007545814,0,1,0,8.98E-05,2016
32640,11132,4536,0.007545814,0,0,0,0,2014
32683,202,64,0,0,0,0,0,1970
32686,4944,1766,0.031755663,0,1,0,0.000202265,2018
32686,4944,1766,0.031755663,1,2,0.000202265,0.000404531,2017
32686,4944,1766,0.031755663,0,1,0,0.000202265,2016
32686,4944,1766,0.031755663,0,0,0,0,2015
32618,7922,2876,0.009845998,0,2,0,0.000252461,2016
32618,7922,2876,0.009845998,1,0,0.000126231,0,2014
32618,7922,2876,0.009845998,0,1,0,0.000126231,2017
32804,17848,7832,0.031600179,4,9,0.000224115,0.000504258,2014
32804,17848,7832,0.031600179,1,1,5.60E-05,5.60E-05,2016
32804,17848,7832,0.031600179,4,5,0.000224115,0.000280143,2017
32804,17848,7832,0.031600179,0,0,0,0,2018
32804,17848,7832,0.031600179,1,0,5.60E-05,0,2015
32931,14112,7077,0.026360544,1,2,7.09E-05,0.000141723,2016
32931,14112,7077,0.026360544,2,0,0.000141723,0,2018
32931,14112,7077,0.026360544,1,0,7.09E-05,0,2014
32931,14112,7077,0.026360544,0,1,0,7.09E-05,2015
32931,14112,7077,0.026360544,0,0,0,0,2017
32707,35399,14069,0.034436001,0,0,0,0,2016
32707,35399,14069,0.034436001,2,2,5.65E-05,5.65E-05,2017
32707,35399,14069,0.034436001,0,3,0,8.47E-05,2014
32707,35399,14069,0.034436001,0,0,0,0,2015
32707,35399,14069,0.034436001,1,0,2.82E-05,0,2018
32712,45683,15646,0.054046363,0,2,0,4.38E-05,2016
32712,45683,15646,0.054046363,1,1,2.19E-05,2.19E-05,2014
32712,45683,15646,0.054046363,4,2,8.76E-05,4.38E-05,2015
32712,45683,15646,0.054046363,2,1,4.38E-05,2.19E-05,2017
32712,45683,15646,0.054046363,0,0,0,0,2018
32720,30940,12036,0.027440207,3,4,9.70E-05,0.000129282,2017
32720,30940,12036,0.027440207,5,5,0.000161603,0.000161603,2016
32720,30940,12036,0.027440207,0,1,0,3.23E-05,2014
32720,30940,12036,0.027440207,3,3,9.70E-05,9.70E-05,2015
32720,30940,12036,0.027440207,0,1,0,3.23E-05,2018
32732,4559,1596,0,0,0,0,0,2014
32738,45042,15015,0.031637139,0,1,0,2.22E-05,2014
32738,45042,15015,0.031637139,1,1,2.22E-05,2.22E-05,2018
32738,45042,15015,0.031637139,4,6,8.88E-05,0.000133209,2017
32738,45042,15015,0.031637139,1,5,2.22E-05,0.000111008,2016
32738,45042,15015,0.031637139,3,4,6.66E-05,8.88E-05,2015
32771,52002,18457,0.042171455,1,12,1.92E-05,0.00023076,2014
32771,52002,18457,0.042171455,4,10,7.69E-05,0.0001923,2016
32771,52002,18457,0.042171455,0,2,0,3.85E-05,2018
32771,52002,18457,0.042171455,6,11,0.00011538,0.00021153,2017
32771,52002,18457,0.042171455,2,1,3.85E-05,1.92E-05,2015
32773,31659,10482,0.066805648,1,2,3.16E-05,6.32E-05,2017
32773,31659,10482,0.066805648,0,4,0,0.000126346,2016
32773,31659,10482,0.066805648,0,1,0,3.16E-05,2015
32773,31659,10482,0.066805648,0,3,0,9.48E-05,2014
32773,31659,10482,0.066805648,1,1,3.16E-05,3.16E-05,2018
32776,12644,3943,0.03298007,1,0,7.91E-05,0,2015
32808,54058,17662,0.11150986,13,23,0.000240482,0.000425469,2017
32808,54058,17662,0.11150986,7,16,0.000129491,0.000295978,2015
32808,54058,17662,0.11150986,2,9,3.70E-05,0.000166488,2018
32808,54058,17662,0.11150986,18,47,0.000332976,0.000869437,2016
32808,54058,17662,0.11150986,8,34,0.000147989,0.000628954,2014
32809,28575,9329,0.199755031,3,11,0.000104987,0.000384952,2015
32809,28575,9329,0.199755031,4,7,0.000139983,0.000244969,2014
32809,28575,9329,0.199755031,2,9,7.00E-05,0.000314961,2017
32809,28575,9329,0.199755031,5,8,0.000174978,0.000279965,2016
32819,28301,10394,0.087346737,1,9,3.53E-05,0.00031801,2015
32819,28301,10394,0.087346737,0,7,0,0.000247341,2014
32819,28301,10394,0.087346737,1,5,3.53E-05,0.000176672,2017
32819,28301,10394,0.087346737,3,13,0.000106003,0.000459348,2016
32831,3311,34,0.037450921,0,0,0,0,1970
32835,42861,16418,0.169221437,2,2,4.67E-05,4.67E-05,2016
32835,42861,16418,0.169221437,4,1,9.33E-05,2.33E-05,2014
32835,42861,16418,0.169221437,3,6,7.00E-05,0.000139987,2015
32835,42861,16418,0.169221437,2,4,4.67E-05,9.33E-05,2018
32835,42861,16418,0.169221437,0,4,0,9.33E-05,2017
32836,18471,6683,0.130204104,0,0,0,0,2016
32836,18471,6683,0.130204104,0,0,0,0,2017
32836,18471,6683,0.130204104,3,0,0.000162417,0,2014
32905,23848,9813,0.043651459,2,9,8.39E-05,0.00037739,2016
32905,23848,9813,0.043651459,0,1,0,4.19E-05,2018
32905,23848,9813,0.043651459,2,8,8.39E-05,0.000335458,2017
32905,23848,9813,0.043651459,0,1,0,4.19E-05,2015
32905,23848,9813,0.043651459,0,1,0,4.19E-05,2014
32322,4089,1143,0.024700416,0,0,0,0,2016
32322,4089,1143,0.024700416,0,0,0,0,2017
32440,7654,2030,0.02443167,0,0,0,0,2014
32440,7654,2030,0.02443167,0,1,0,0.000130651,2016
32566,36714,13842,0.024704472,0,2,0,5.45E-05,2016
32566,36714,13842,0.024704472,0,1,0,2.72E-05,2014
32566,36714,13842,0.024704472,0,1,0,2.72E-05,2017
32566,36714,13842,0.024704472,1,1,2.72E-05,2.72E-05,2015
32625,1564,691,0.002557545,1,0,0.000639386,0,2016
32625,1564,691,0.002557545,0,1,0,0.000639386,2017
32746,42044,15664,0.054561888,1,0,2.38E-05,0,2014
32746,42044,15664,0.054561888,0,1,0,2.38E-05,2016
32746,42044,15664,0.054561888,1,1,2.38E-05,2.38E-05,2015
32746,42044,15664,0.054561888,0,0,0,0,2018
32746,42044,15664,0.054561888,0,0,0,0,2017
32908,12500,3899,0.04176,0,1,0,8.00E-05,2016
32908,12500,3899,0.04176,0,1,0,8.00E-05,2017
32133,54,33,0,0,0,0,0,1970
32765,63974,20405,0.039391003,0,1,0,1.56E-05,2017
32765,63974,20405,0.039391003,0,2,0,3.13E-05,2016
32765,63974,20405,0.039391003,3,2,4.69E-05,3.13E-05,2014
32765,63974,20405,0.039391003,0,2,0,3.13E-05,2015
32824,44568,12919,0.118246275,5,1,0.000112188,2.24E-05,2014
32824,44568,12919,0.118246275,1,2,2.24E-05,4.49E-05,2016
32824,44568,12919,0.118246275,0,0,0,0,2018
32824,44568,12919,0.118246275,2,2,4.49E-05,4.49E-05,2015
32824,44568,12919,0.118246275,0,3,0,6.73E-05,2017
32962,24429,9186,0.088787916,2,0,8.19E-05,0,2014
32962,24429,9186,0.088787916,0,1,0,4.09E-05,2016
32962,24429,9186,0.088787916,0,1,0,4.09E-05,2018
32962,24429,9186,0.088787916,0,0,0,0,2017
32081,11634,3798,0.020543235,0,0,0,0,2017
32080,22349,9863,0.022864558,1,3,4.47E-05,0.000134234,2017
32080,22349,9863,0.022864558,0,1,0,4.47E-05,2015
32080,22349,9863,0.022864558,0,0,0,0,2018
32080,22349,9863,0.022864558,0,2,0,8.95E-05,2016
32080,22349,9863,0.022864558,1,1,4.47E-05,4.47E-05,2014
32530,0,0,0,0,0,0,0,1970
32348,12612,3589,0.015857913,1,1,7.93E-05,7.93E-05,2017
32348,12612,3589,0.015857913,1,9,7.93E-05,0.000713606,2014
32348,12612,3589,0.015857913,0,1,0,7.93E-05,2015
34951,15349,6698,0.02052251,0,0,0,0,2016
34951,15349,6698,0.02052251,0,0,0,0,2017
34951,15349,6698,0.02052251,0,1,0,6.52E-05,2014
34951,15349,6698,0.02052251,0,0,0,0,2018
34491,25173,11617,0.046359194,3,1,0.000119175,3.97E-05,2017
34491,25173,11617,0.046359194,0,0,0,0,2018
34491,25173,11617,0.046359194,0,1,0,3.97E-05,2016
34491,25173,11617,0.046359194,0,0,0,0,2015
34491,25173,11617,0.046359194,2,0,7.95E-05,0,2014
34695,17797,7357,0.037646794,0,0,0,0,1970
34737,2441,936,0.038508808,0,0,0,0,2014
34956,9819,2080,0.255015786,1,0,0.000101843,0,2017
34956,9819,2080,0.255015786,1,0,0.000101843,0,2016
34956,9819,2080,0.255015786,0,1,0,0.000101843,2015
34972,20121,5379,0.117190994,3,3,0.000149098,0.000149098,2016
34972,20121,5379,0.117190994,0,0,0,0,2015
34972,20121,5379,0.117190994,1,2,4.97E-05,9.94E-05,2014
34972,20121,5379,0.117190994,1,2,4.97E-05,9.94E-05,2017
34974,23871,9469,0.051024255,0,2,0,8.38E-05,2015
34974,23871,9469,0.051024255,0,1,0,4.19E-05,2017
34974,23871,9469,0.051024255,0,4,0,0.000167567,2016
34974,23871,9469,0.051024255,0,2,0,8.38E-05,2014
34974,23871,9469,0.051024255,0,1,0,4.19E-05,2018
34744,51648,14697,0.10093324,4,2,7.74E-05,3.87E-05,2017
34744,51648,14697,0.10093324,2,1,3.87E-05,1.94E-05,2016
34744,51648,14697,0.10093324,2,1,3.87E-05,1.94E-05,2015
34744,51648,14697,0.10093324,0,1,0,1.94E-05,2014
34744,51648,14697,0.10093324,0,0,0,0,2018
34753,5816,1675,0.103163686,1,2,0.000171939,0.000343879,2015
34753,5816,1675,0.103163686,0,2,0,0.000343879,2017
34787,57570,19539,0.085165885,1,4,1.74E-05,6.95E-05,2016
34787,57570,19539,0.085165885,0,1,0,1.74E-05,2015
34787,57570,19539,0.085165885,1,1,1.74E-05,1.74E-05,2014
34787,57570,19539,0.085165885,0,6,0,0.000104221,2017
34787,57570,19539,0.085165885,0,1,0,1.74E-05,2018
34236,12452,6592,0.082557019,0,0,0,0,2016
34236,12452,6592,0.082557019,0,1,0,8.03E-05,2017
34236,12452,6592,0.082557019,2,2,0.000160617,0.000160617,2014
34236,12452,6592,0.082557019,0,0,0,0,2018
34236,12452,6592,0.082557019,0,0,0,0,2015
34292,15928,7626,0.026619789,0,0,0,0,2014
34292,15928,7626,0.026619789,0,0,0,0,2016
34420,14776,5749,0.030454792,0,1,0,6.77E-05,2016
34420,14776,5749,0.030454792,1,0,6.77E-05,0,2014
34420,14776,5749,0.030454792,3,3,0.000203032,0.000203032,2017
34420,14776,5749,0.030454792,0,0,0,0,2015
34452,11174,4993,0.014050474,2,0,0.000178987,0,2016
34470,19636,7900,0.018231819,1,5,5.09E-05,0.000254634,2016
34470,19636,7900,0.018231819,1,8,5.09E-05,0.000407415,2017
34470,19636,7900,0.018231819,4,2,0.000203707,0.000101854,2015
34470,19636,7900,0.018231819,1,6,5.09E-05,0.000305561,2014
34470,19636,7900,0.018231819,1,0,5.09E-05,0,2018
34474,15937,6744,0.044048441,0,0,0,0,2018
34474,15937,6744,0.044048441,2,3,0.000125494,0.000188241,2017
34474,15937,6744,0.044048441,0,0,0,0,2014
34474,15937,6744,0.044048441,2,1,0.000125494,6.27E-05,2015
34474,15937,6744,0.044048441,0,1,0,6.27E-05,2016
34482,24105,7358,0.038871603,2,2,8.30E-05,8.30E-05,2017
34482,24105,7358,0.038871603,0,6,0,0.000248911,2016
34482,24105,7358,0.038871603,0,0,0,0,2018
34482,24105,7358,0.038871603,1,2,4.15E-05,8.30E-05,2015
34602,6719,2572,0.013841345,0,2,0,0.000297663,2016
34602,6719,2572,0.013841345,2,1,0.000297663,0.000148832,2018
34602,6719,2572,0.013841345,0,1,0,0.000148832,2015
34606,26028,11343,0.021937913,1,0,3.84E-05,0,2017
34606,26028,11343,0.021937913,2,3,7.68E-05,0.00011526,2016
34606,26028,11343,0.021937913,0,0,0,0,2018
34606,26028,11343,0.021937913,1,0,3.84E-05,0,2014
34606,26028,11343,0.021937913,1,0,3.84E-05,0,2015
34102,11135,5413,0.069690166,0,1,0,8.98E-05,2014
34102,11135,5413,0.069690166,1,1,8.98E-05,8.98E-05,2017
34102,11135,5413,0.069690166,4,2,0.000359228,0.000179614,2016
34102,11135,5413,0.069690166,1,0,8.98E-05,0,2015
34113,19861,7649,0.19258849,0,0,0,0,2015
34113,19861,7649,0.19258849,0,0,0,0,2017
34113,19861,7649,0.19258849,4,0,0.0002014,0,2014
34119,30985,12478,0.073454898,0,0,0,0,2016
34119,30985,12478,0.073454898,0,0,0,0,2014
34119,30985,12478,0.073454898,2,0,6.45E-05,0,2017
34119,30985,12478,0.073454898,0,0,0,0,2018
34208,38248,11872,0.115430872,0,8,0,0.000209161,2017
34208,38248,11872,0.115430872,5,10,0.000130726,0.000261452,2016
34208,38248,11872,0.115430872,5,6,0.000130726,0.000156871,2014
34208,38248,11872,0.115430872,4,6,0.000104581,0.000156871,2015
34208,38248,11872,0.115430872,0,3,0,7.84E-05,2018
34234,21985,8837,0.075051171,2,7,9.10E-05,0.000318399,2016
34234,21985,8837,0.075051171,3,4,0.000136457,0.000181942,2014
34234,21985,8837,0.075051171,2,0,9.10E-05,0,2018
34234,21985,8837,0.075051171,2,3,9.10E-05,0.000136457,2017
34234,21985,8837,0.075051171,4,0,0.000181942,0,2015
34471,25082,9806,0.020293438,0,10,0,0.000398692,2016
34471,25082,9806,0.020293438,2,7,7.97E-05,0.000279085,2017
34471,25082,9806,0.020293438,0,5,0,0.000199346,2018
34471,25082,9806,0.020293438,2,6,7.97E-05,0.000239215,2015
34471,25082,9806,0.020293438,3,1,0.000119608,3.99E-05,2014
34475,12275,3978,0.008635438,1,6,8.15E-05,0.000488798,2015
34475,12275,3978,0.008635438,2,11,0.000162933,0.00089613,2017
34475,12275,3978,0.008635438,3,5,0.000244399,0.000407332,2016
34475,12275,3978,0.008635438,1,4,8.15E-05,0.000325866,2014
34475,12275,3978,0.008635438,3,8,0.000244399,0.000651731,2018
34479,14320,5378,0.013058659,0,1,0,6.98E-05,2014
34479,14320,5378,0.013058659,1,2,6.98E-05,0.000139665,2016
34479,14320,5378,0.013058659,0,2,0,0.000139665,2017
34479,14320,5378,0.013058659,0,3,0,0.000209497,2015
34480,19368,6511,0.015489467,2,2,0.000103263,0.000103263,2018
34480,19368,6511,0.015489467,0,1,0,5.16E-05,2017
34480,19368,6511,0.015489467,3,1,0.000154895,5.16E-05,2016
34480,19368,6511,0.015489467,0,1,0,5.16E-05,2015
34480,19368,6511,0.015489467,0,0,0,0,2014
34655,39222,16464,0.031997348,0,1,0,2.55E-05,2016
34655,39222,16464,0.031997348,0,0,0,0,2018
34677,21858,8591,0.049730076,1,1,4.57E-05,4.57E-05,2017
34677,21858,8591,0.049730076,2,0,9.15E-05,0,2016
34711,57273,20124,0.034518883,1,0,1.75E-05,0,2016
34711,57273,20124,0.034518883,0,2,0,3.49E-05,2014
34711,57273,20124,0.034518883,2,4,3.49E-05,6.98E-05,2017
34711,57273,20124,0.034518883,0,0,0,0,2018
34711,57273,20124,0.034518883,3,2,5.24E-05,3.49E-05,2015
34756,3301,1140,0.033020297,0,0,0,0,1970
34762,452,187,0,0,1,0,0.002212389,2016
34769,23144,7951,0.04843588,1,1,4.32E-05,4.32E-05,2016
34769,23144,7951,0.04843588,3,1,0.000129623,4.32E-05,2015
34769,23144,7951,0.04843588,0,0,0,0,2014
34773,3937,1075,0.017018034,1,0,0.000254001,0,2014
34773,3937,1075,0.017018034,0,0,0,0,2017
34785,30140,11316,0.035434638,0,0,0,0,2018
34785,30140,11316,0.035434638,1,0,3.32E-05,0,2016
34785,30140,11316,0.035434638,1,2,3.32E-05,6.64E-05,2015
34785,30140,11316,0.035434638,1,0,3.32E-05,0,2017
34785,30140,11316,0.035434638,0,1,0,3.32E-05,2014
34266,31580,9779,0.14040532,3,0,9.50E-05,0,2017
34266,31580,9779,0.14040532,1,1,3.17E-05,3.17E-05,2014
34987,7897,3008,0.061289097,0,0,0,0,2018
34996,11069,5731,0.025476556,0,0,0,0,2016
